"species","strata","yrs","ymeans","yn","ysd","yse"
30060,"Western Aleutians",2000,-0.0213268133484054,344,0.0941187120099071,0.00507454086318202
30060,"Western Aleutians",2002,-0.0480591373259546,355,0.0892074569362575,0.00473464021359692
30060,"Western Aleutians",2004,-0.0223028086364836,261,0.0812193946749904,0.00502735432023593
30060,"Western Aleutians",2006,-0.0307639418049472,297,0.0784909819548126,0.00455450871745158
30060,"Western Aleutians",2010,-0.00412945998655061,246,0.0829059784237738,0.00528589212167297
30060,"Western Aleutians",2012,-0.0283940337805099,322,0.0830170397076582,0.00462635875015808
30060,"Western Aleutians",2014,-0.0720242425372009,298,0.0762261815394412,0.00441566413714783
30060,"Western Aleutians",2016,-0.0519529913416308,404,0.0826440799040185,0.00411169665275922
30060,"Western Aleutians",2018,-0.0474222926436254,346,0.0787638987447423,0.00423437342938887
21921,"Central Aleutians",1986,9.01984651563997e-06,645,0.113108656768787,0.00445364901100649
21921,"Central Aleutians",1991,0.00303833087421676,203,0.079806942461743,0.00560134926791239
21921,"Central Aleutians",1994,0.038229453577067,287,0.115152465460972,0.00679723511676219
21921,"Central Aleutians",1997,0.0822721888282668,243,0.103842258170327,0.00666148396754412
21921,"Central Aleutians",2000,-0.0327624297667482,367,0.100769776345725,0.00526013950788552
21921,"Central Aleutians",2002,-0.0740801514758927,215,0.110935782097622,0.00756575754353078
21921,"Central Aleutians",2004,-0.0607375540045661,186,0.119851408865369,0.00878793167067547
21921,"Central Aleutians",2006,-0.041964186954698,195,0.11968708807595,0.00857097040016557
21921,"Central Aleutians",2010,0.0154632071014068,199,0.103588011704116,0.00734315945612313
21921,"Central Aleutians",2012,-0.0131545207450069,162,0.113483888528097,0.00891613634818176
21921,"Central Aleutians",2014,-0.00111003939219375,151,0.118884801302008,0.00967470792228764
21921,"Central Aleutians",2016,0.0116760438127055,95,0.135551375108093,0.0139072776456277
21921,"Central Aleutians",2018,0.000696097196901859,369,0.118951152831504,0.00619234967289418
21921,"Eastern Aleutians",1986,0.0159366273481924,148,0.101346381427463,0.00833062123686866
21921,"Eastern Aleutians",1991,0.128999242319454,69,0.0906856612703404,0.010917270694677
21921,"Eastern Aleutians",1994,0.0224172553162537,139,0.108598404138985,0.00921119641715986
21921,"Eastern Aleutians",1997,0.0445585486334668,60,0.120966234498402,0.015616673722191
21921,"Eastern Aleutians",2000,-0.050194094002145,42,0.119078755192943,0.018374250835587
21921,"Eastern Aleutians",2002,0.0293815770483319,252,0.099720591834719,0.0062818068234963
21921,"Eastern Aleutians",2004,0.0110915650945382,164,0.137941112413919,0.0107713912223904
21921,"Eastern Aleutians",2006,-0.0247608687237627,67,0.10025279727065,0.0122478285377206
21921,"Eastern Aleutians",2010,0.0290983538718299,79,0.124331886444837,0.0139884301138395
21921,"Eastern Aleutians",2012,0.000206545299310392,78,0.117503350437784,0.0133046345135747
21921,"Eastern Aleutians",2014,-0.00523211895153695,104,0.142148413628424,0.0139387987484153
21921,"Eastern Aleutians",2016,-0.054148791055414,57,0.149007957488065,0.0197365861153115
21921,"Eastern Aleutians",2018,-0.0496297038028501,219,0.117833952397251,0.00796248060793683
21921,"Southern Bering Sea",1994,0.088994153218862,5,0.105582112314649,0.0472177560687144
21921,"Southern Bering Sea",2002,0.00138545929139869,105,0.112582674776246,0.0109869440526879
21921,"Southern Bering Sea",2004,0.152139943095429,83,0.130059869899796,0.0142759253739066
21921,"Southern Bering Sea",2006,0.0228775573336349,146,0.133604158523552,0.0110571588335856
21921,"Southern Bering Sea",2010,0.143840956972123,83,0.169909219986517,0.0186499597972456
21921,"Southern Bering Sea",2012,-0.0197974875615117,33,0.0945088748222661,0.0164518833960705
21921,"Southern Bering Sea",2014,-0.00194343239564517,41,0.177270755527692,0.027685040763595
21921,"Southern Bering Sea",2016,-0.110083737362602,13,0.188068918373135,0.0521609329627224
21921,"Southern Bering Sea",2018,-0.00149767735071234,75,0.131225277592114,0.0151525898684581
21921,"Western Aleutians",1986,-0.06003643797541,228,0.102161467257053,0.00676580845136042
21921,"Western Aleutians",1994,0.0675365505409694,243,0.127256779955468,0.00816352624038824
21921,"Western Aleutians",1997,0.0171978474806921,208,0.124432399576303,0.00862783455771895
21921,"Western Aleutians",2000,-0.0123219967125437,431,0.123799166791404,0.00596319603538967
21921,"Western Aleutians",2002,-0.112734329290741,171,0.138256557636834,0.0105727432108906
21921,"Western Aleutians",2004,-0.00215197455191664,174,0.123939895561022,0.00939585923461845
21921,"Western Aleutians",2006,-0.0625946204280903,194,0.133100952264121,0.00955609145978159
21921,"Western Aleutians",2010,0.0266134118504786,203,0.126600435099832,0.00888560860233143
21921,"Western Aleutians",2012,0.0423791533284311,147,0.123661534985977,0.0101994315017937
21921,"Western Aleutians",2014,-0.0532593563227959,196,0.122187119954289,0.00872765142530632
21921,"Western Aleutians",2016,0.0240284788916075,138,0.129212861401827,0.0109993292126331
21921,"Western Aleutians",2018,0.00832665154997501,415,0.122010064206455,0.00598923849528517
